ID,SMILES,MW,logP,numAtoms,numRings,numRotBonds,numHDon,numHAcc
DB08082,O=C(NCCO)c1ccc(Cl)cc1,199.04,1.062,13,1,3,2,2
DB08083,NS(=O)(=O)c1ccc2nc(-c3cscn3)[nH]c2c1,280.009,1.334,18,3,2,2,5
DB08087,N#Cc1ccc(N2C(=O)C3C(O)CCN3C2=O)c2ccccc12,307.096,1.613,23,4,1,1,4
DB08098,O=C(O)CSc1nnc(-c2ccc([N+](=O)[O-])o2)o1,270.99,1.414,18,2,5,1,8
DB08110,C/C=C(/C=O)C1NC(C(=O)O)=C2C(OC)CCCC21,265.131,1.257,19,2,4,2,4
DB08114,Nc1ncc(Cc2ccccc2)s1,190.056,2.316,13,2,2,1,3
DB08115,NCCOC(=O)Cc1cccc2ccccc12,229.11,1.884,17,2,4,1,3
DB08120,NC(=O)CCCCC(S)CCS,207.075,1.65,12,0,7,3,3
DB08129,NCC(O)c1cccc(C(F)(F)F)c1,205.071,1.698,14,1,2,2,2
DB08132,NS(=O)(=O)c1cccc2c(O)cccc12,223.03,1.193,15,2,1,2,3
DB08133,NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1,316.063,1.463,22,3,3,3,4
DB08134,NS(=O)(=O)c1ccc(Nc2cncc(Cl)n2)cc1,284.013,1.521,18,2,3,2,5
DB08135,O=C(Nc1ccccc1)c1ccn[nH]1,187.075,1.662,14,2,2,2,2
DB08136,CC(=O)Nc1cn[nH]c1C(=O)Nc1ccc(F)cc1,262.087,1.759,19,2,3,3,3
DB08139,CC(C)Nc1cc(Cl)nc2c(C#N)cnn12,235.062,2.075,16,2,2,1,5
DB08145,COc1cccc(OC)c1-c1cc2cnc(N)nc2nc1N,297.123,1.873,22,3,3,2,7
DB08151,OCC1OC2(CC(c3ccccc3)=NO2)C(O)C(O)C1O,295.106,-1.019,21,3,2,4,7
DB08155,CC(=O)NCCc1ccc(S(N)(=O)=O)cc1,242.073,0.013,16,1,4,2,3
DB08156,NS(=O)(=O)c1ccc(CCC(=O)O)cc1,229.041,0.351,15,1,4,2,3
DB08157,CCOC(=O)CCc1ccc(S(N)(=O)=O)cc1,257.072,0.83,17,1,5,1,4
DB08160,CSCCC(N)C(O)(O)c1nccs1,234.05,0.361,14,1,5,3,6
DB08162,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,291.104,1.219,20,3,2,1,4
DB08165,NS(=O)(=O)c1ccc2c(c1)CCC2,197.051,0.823,13,2,1,1,2
DB08168,Cc1cc(=O)oc2cc(N)ccc12,175.063,1.684,13,2,0,1,3
DB08178,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,241.096,1.611,18,3,2,2,5
DB08188,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O,302.163,2.245,22,2,6,1,4
DB08193,O=C(O)Cc1cccc([N+](=O)[O-])c1,181.038,1.222,13,1,3,1,3
DB08194,Cc1nc(N)nc2c1CSCC2,181.067,1.157,12,2,0,1,4
DB08199,O=C(O)CNC(=O)C(CS)NC(=O)OCc1ccccc1,312.078,0.412,21,1,7,4,5
DB08203,COCC(COC)n1ccc2c3c(N)nc(N)nc3ccc21,301.154,1.583,22,3,5,2,7
DB08214,Oc1ccc(-n2ccnc2)cc1,160.064,1.578,12,2,1,1,3
DB08215,CCNc1nc(NC(C)(C)C)nc(SC)n1,241.136,2.236,16,1,4,2,6
DB08217,CC1(C)C=C(CSS(C)(=O)=O)C(C)(C)N1O,265.081,1.868,16,1,3,1,5
DB08227,CC1(C)CC(N2C(=O)CCC2=O)CC(C)(C)N1O,254.163,1.546,18,2,1,1,4
DB08228,COc1ccc(OC)c2c1c(C)cc(=O)n2C,233.105,1.864,17,2,2,0,4
DB08230,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,302.043,1.988,22,3,1,5,7
DB08234,CCc1nc(N)nc(N)c1C#CCc1cc(OC)ccc1OC,312.159,1.815,23,2,4,2,6
DB08238,[NH3+]c1cccc2cc(S(=O)(=O)[O-])ccc12,223.03,0.617,15,2,1,1,3
DB08253,NC(=O)C(N)Cc1cccc2ccccc12,214.111,1.195,16,2,3,2,2
DB08254,O=S(=O)(O)c1ccc2ccccc2c1,208.019,2.087,14,2,1,1,2
DB08255,CCCC1=NC2C(OC(CO)C(O)C2O)S1,247.088,-0.261,16,2,3,3,6
DB08256,O=C(O)CNC(=O)NC1CCCCC1,200.116,0.703,14,1,3,3,2
DB08257,O=C(O)CCCNC(=O)NC1CCCCC1,228.147,1.483,16,1,5,3,2
DB08258,O=C(O)CCCCCNC(=O)NC1CCCCC1,256.179,2.263,18,1,7,3,2
DB08262,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,216.042,2.236,16,2,2,2,2
DB08263,O=C(O)C(=O)NC(Cc1ccccc1)C(=O)O,237.064,-0.117,17,1,4,3,3
DB08264,OC1C=Cc2ccccc2C1O,162.068,1.108,12,2,0,2,2
DB08267,Nc1nc(=O)c2cc3[nH]cnc3c(CCc3ccccc3)c2[nH]1,305.128,2.167,23,4,3,3,4
DB08271,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,316.109,0.847,21,1,7,2,5
DB08272,NC(CC(Cc1ccc2ccccc2c1)C(=O)O)C(=O)O,287.116,1.885,21,2,6,3,3
DB08283,CCCCCCCCCN1CC(O)C(O)C(O)C1CO,289.225,0.496,20,1,9,4,5
DB08286,O=C(O)COc1cccc2ccccc12,202.063,2.303,15,2,3,1,2
DB08288,CC(C)OC(=O)C(O)C(N)CC1CCCCC1,243.183,1.597,17,1,5,2,4
DB08291,NCCCNc1ccccc1[N+](=O)[O-],195.101,1.355,14,1,5,2,4
DB08294,O=C(O)Cc1ccc(O)c([N+](=O)[O-])c1,197.032,0.927,14,1,3,2,4
DB08295,O=C([O-])CCCCCNC(=O)Cc1ccc(O)c([N+](=O)[O-])c1,309.109,0.269,22,1,9,2,6
DB08296,O=C(O)CCCCP(=O)([O-])Oc1ccc([N+](=O)[O-])cc1,302.044,1.782,20,1,8,1,6
DB08297,CC1OC(Oc2ccccc2[N+](=O)[O-])C(O)C(O)C1O,285.085,-0.199,20,2,3,3,7
DB08312,Nc1nc(N)c(N=O)c(OCC2CCCCC2)n1,251.138,1.998,18,2,4,2,7
DB08314,Nc1ncc(C(=O)c2cccc(Br)c2)o1,265.969,2.25,15,2,2,1,4
DB08316,CC1(C)CC(=O)c2c(N)ncnc2C1,191.106,1.214,14,2,0,1,4
DB08318,Nc1nc(N)nc(OCCOc2ccccc2)n1,247.107,0.494,18,2,5,2,7
DB08321,CCCCCCCCNC1C=C(CO)C(O)C(O)C1O,287.21,0.32,20,1,9,5,5
DB08323,CCCCCCCCCC(=O)CC(=O)NC1CCNC1=O,296.21,2.091,21,1,11,2,3
DB08327,O=C(O)Cc1cc(O)ccc1O,168.042,0.725,12,1,2,3,3
DB08329,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,290.039,0.264,18,2,2,1,4
DB08336,CC(C)C(NC(=O)OC(C)(C)C)c1nnco1,241.143,2.291,17,1,3,1,5
DB08337,CC(C)C(NC(=O)OC(C)(C)C)c1nnco1,241.143,2.291,17,1,3,1,5
DB08347,CC(C)(C)NCC(O)COc1cccc2c1CC(C#N)=N2,287.163,1.967,21,2,5,2,5
DB08348,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,295.132,2.181,22,3,3,2,3
DB08357,CCOCCOCCOCC,162.126,1.076,11,0,8,0,3
DB08367,CCCCC(=O)OCC(COP(=O)(O)O)OC=O,284.066,0.371,18,0,10,2,6
DB08368,CC(CC(CC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O,290.1,0.754,20,0,10,4,4
DB08370,[NH3+]C(CSCc1ccc(Br)cc1)C(=O)[O-],288.977,0.043,15,1,5,1,3
DB08371,NC(Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,269.105,1.872,20,2,5,2,3
DB08374,NC(Cc1ccccc1)C(=O)CCl,197.061,1.364,13,1,4,1,2
DB08378,O=C(O)CCC(O)Nc1ccc(N2C(=O)CCC2=O)cc1,292.106,0.935,21,2,6,3,5
DB08398,Cn1c(N)nc2ncc(-c3ccccc3)cc21,224.106,2.218,17,3,1,1,4
DB08413,CP(=O)(O)Oc1ccc([N+](=O)[O-])cc1,217.014,1.789,14,1,3,1,4
DB08421,CC(C)(C)NC(=O)C1CCCCN1,184.158,1.043,13,1,1,2,2
DB08428,CC(O)C(N)Cc1ccccc1,165.115,0.937,12,1,3,2,2
DB08430,O=[N+]([O-])c1ccc(SC2OC(CO)C(O)C(O)C2O)cc1,317.057,-0.513,21,2,4,4,8
DB08431,CCC(O)C(C)C(=O)C[PH](=O)O,194.071,0.429,12,0,5,2,3
DB08433,C=CS(=O)(=O)Oc1ccccc1,184.019,1.539,12,1,3,0,3
DB08434,CNC(=O)C1C(C(=O)O)C1c1ccc(OP(=O)(O)O)cc1,315.051,0.318,21,2,5,4,4
DB08443,O=C(c1c(O)cc(O)cc1O)n1cccc1,219.053,1.293,16,2,1,3,5
DB08447,CN(C)Cc1c[nH]c2c(CCCO)cccc12,232.158,2.154,17,2,5,2,2
DB08451,CS(=O)(=O)Nc1cccc2cccnc12,222.046,1.606,15,2,2,1,3
DB08473,OCC1OC(n2cnc3cc(Cl)c(Cl)cc32)C(O)C1O,318.017,0.955,20,3,2,3,6
DB08474,CCC(CC)NC(=O)CC(C(N)=O)C(C)(C)C,242.199,1.829,17,0,6,2,2
DB08476,NC1CCCCCCCCCCNC1=O,212.189,1.954,15,1,0,2,2
DB08478,NC(N)=N/C(N)=N/c1cc(C(F)(F)F)ccc1Cl,279.05,1.578,18,1,1,3,1
DB08479,COc1cc(/N=C(\N)N=C(N)N)cc(OC)c1,237.123,-0.077,17,1,3,3,3
DB08484,Nc1ccc(S(=O)(=O)NC(=O)NCCS)cc1,275.04,0.186,17,1,4,4,5
DB08501,CCOC(=O)NCCCNC(=O)OCC,218.127,0.869,15,0,6,2,4
DB08503,Cc1ccc(C2CC3(ON2)OC(CO)C(O)C(O)C3O)cc1,311.137,-0.869,22,3,2,5,7
DB08508,CC(NC(=O)c1ccccc1)C(=O)O,193.074,0.889,14,1,3,2,2
DB08511,Cc1nc2cc3[nH]c(N)nc(=O)c3cc2[nH]1,215.081,0.69,16,3,0,3,4
DB08514,Nc1nc(=O)c2cc3[nH]c(NCc4cccs4)nc3cc2[nH]1,312.079,2.055,22,4,3,4,6
DB08515,CC12OCCC1C(=O)NC2(C=O)C(O)C1C=CCCC1,279.147,0.566,20,3,3,2,4
DB08523,OCN(O)CCCc1ccccc1,181.11,1.26,13,1,5,2,3
DB08524,O=CN(O)CCOc1cccc(C(=O)c2ccccc2)c1,285.1,2.144,21,2,7,1,4
DB08525,Cc1cccc(CCCN(O)C=O)n1,194.106,1.17,14,1,5,1,3
DB08533,Cc1cnc2c(NCc3ccncc3)nccn12,239.117,2.045,18,3,3,1,5
DB08554,CCCC(NC(=O)CCC(=O)O)C(=O)O,217.095,0.221,15,0,7,3,3
DB08558,CCCCCCCCSC1OC(CO)C(O)C(O)C1O,308.166,0.88,20,1,9,4,6
DB08570,CC(=O)Nc1c(O)cc(C(=O)O)cc1[N+](=O)[O-],240.038,0.957,17,1,3,3,5
DB08571,CC(=O)Nc1c([NH3+])cc(C(=O)O)cc1[O-],210.064,-0.71,15,1,2,3,3
DB08576,CNCC(=O)c1nnc(C(C)(C)C)o1,197.116,0.769,14,1,3,1,5
DB08578,O=C([O-])CCC(=O)Nc1ccc(Br)c[nH+]1,271.98,-0.268,15,1,4,1,3
DB08587,COc1cc(/C=C/C(=O)O)cc(OC)c1O,224.068,1.507,16,1,4,2,4
DB08589,COC(=O)c1cc(OC)c(O)c(OC)c1,212.068,1.196,15,1,3,1,5
DB08591,COc1ccc(-c2ccccc2)cc1N1CC(=O)NS1(=O)=O,318.067,1.543,22,3,3,1,4
DB08593,O=C1CN(c2ccccc2)S(=O)(=O)N1,212.026,-0.132,14,2,1,1,3
DB08594,CN(C#N)NC(=O)OC(C)(C)C,171.101,0.839,12,0,1,1,4
DB08596,Cc1cn(C2CC(O)C(CN3CCCCC3)O2)c(=O)[nH]c1=O,309.169,-0.021,22,3,3,2,6
DB08599,COc1ccc(S(=O)(=O)NC(C)C(=O)O)cc1,259.051,0.447,17,1,5,2,4
DB08606,CSCC1CN(Cc2c[nH]c3c(N)ncnc23)CC1O,293.131,0.696,20,3,4,3,6
DB08617,NC(Cc1ccc(CC(F)(F)F)cc1)C(=O)O,247.082,1.746,17,1,4,2,2
DB08624,NC(N)=NCCCC(N)C(=O)c1nc2ccccc2s1,291.115,0.86,20,2,6,3,5
DB08626,O=C(O)CNC(=O)C(CS)Cc1ccccc1,253.077,0.976,17,1,6,3,3
DB08629,CC(C)CC(N)CN1CCCN2CCCC21,225.22,1.487,16,2,4,1,3
DB08632,O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,210.016,0.781,15,1,3,3,3
DB08636,O=C(O)C(=O)/C=C/c1ccccc1O,192.042,1.059,14,1,3,2,3
DB08640,CCC(C=O)C(CNS(=O)(=O)c1ccc(C)cc1)C(=O)O,313.098,1.199,21,1,8,2,4
DB08648,O=C(O)C1CC2(C(=O)O)C=CC(O)C(C2)O1,228.063,-0.38,16,2,2,3,4
DB08649,NC(O)Cc1c[nH]c2ccccc12,176.095,0.988,13,2,2,3,2
DB08652,NC(=O)Cc1c[nH]c2ccccc12,174.079,1.196,13,2,2,2,1
DB08653,NCCc1c[nH]c2ccccc12,160.1,1.669,12,2,2,2,1
DB08654,NC1CCc2ccccc2C1O,163.1,0.994,12,2,0,2,2
DB08658,CCOP(=O)(O)N(CC)CC,181.087,1.465,11,0,5,1,2
DB08660,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,272.032,1.284,20,3,0,4,6
DB08661,Cc1cn(C2CC(O)C(CN3CCCC3)O2)c(=O)[nH]c1=O,295.153,-0.411,21,3,3,2,6
DB08678,CCc1ccc(NS(=O)(=O)O)cc1,201.046,1.464,13,1,3,2,2
DB08685,CN1CCN(C)c2cc(CN)ccc21,191.142,1.031,14,2,1,1,3
DB08687,O=C(O)CNC(=O)c1nc(Cl)c2ccccc2c1O,280.025,1.408,19,2,3,3,4
DB08689,COC1=C(OC)C(=O)C(CC=C(C)C)=C(C)C1=O,250.121,2.315,18,1,4,0,4
DB08694,Nc1nccc(-c2c3c(=O)cc[nH]c3n3c(N)nccc23)n1,293.103,0.797,22,4,1,3,7
DB08695,O=[N+]([O-])c1ccc(-c2ccn[nH]2)cc1,189.054,1.985,14,2,2,1,3
DB08711,COC(=O)c1ccc(O)c(OC)c1,182.058,1.187,13,1,2,1,4
DB08717,CN1Cc2ccccc2NC(CC(=O)O)C1=O,234.1,0.914,17,2,2,2,3
DB08740,CC(C)CC(O)C(O)C(N)CC1CCCCC1,243.22,2.052,17,1,6,3,3
DB08744,COc1cc(=O)n(C)c2c3c(ccc12)OCO3,233.069,1.276,17,3,1,0,5
DB08748,CN(C)c1ccc(C(=O)O)cc1,165.079,1.451,12,1,2,1,2
DB08751,CC(=O)N(C)CCN(C)c1ccc([N+](=O)[O-])c2nonc12,293.112,1.045,21,2,5,0,7
DB08754,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccc(O)cc1,299.116,2.175,22,2,5,4,4
DB08757,NNC(=O)c1ccc(-c2ccccc2Cl)o1,236.035,2.204,16,2,2,2,3
DB08758,NNC(=O)c1cn2ccc3ccccc3c2n1,226.085,1.091,17,3,1,2,4
DB08759,CC(CO)CC(C)C(O)C(C)C(=O)C[PH](=O)O,266.128,0.674,17,0,8,3,4
DB08765,NS(=O)(=O)c1nc2ccc(O)cc2s1,229.982,0.649,14,2,1,2,5
DB08767,COc1ccc(CC(N)=O)cc1,165.079,0.723,12,1,3,1,2
DB08768,CC(C)=CCNc1ncnc2nc[nH]c12,203.117,1.731,15,2,3,2,4
DB08774,NCC1CN(c2c(-c3ccccc3)cnc3[nH]ncc23)CCO1,309.159,1.789,23,4,3,2,5
DB08776,CC(=O)Nc1nc2c(s1)C(=O)NCCC2,225.057,0.778,15,2,1,2,4
DB08777,O=c1[nH]cnc2sc3c(c12)CCCC3,206.051,1.863,14,3,0,1,3
DB08780,c1nc(N2CCOCC2)c2[nH]cnc2n1,205.096,0.189,15,3,1,1,5
DB08781,NCC1CN(c2c(Br)cnc3[nH]ncc23)CCO1,311.038,0.884,18,3,2,2,5
DB08782,NCCc1ccc(S(N)(=O)=O)cc1,200.062,-0.165,13,1,3,2,3
DB08785,Cc1cc(=O)oc2ccccc12,160.052,2.101,12,2,0,0,2
DB08786,COCCOc1cc(C)nc(N)n1,183.101,0.392,13,1,4,1,5
DB08790,O=C(O)c1cnn(-c2ccccc2)c1,188.059,1.571,14,2,2,1,3
DB08792,CN(C(=O)C(Cl)Cl)c1ccc(O)cc1,233.001,2.159,14,1,2,1,2
DB08797,NC(=O)c1ccccc1O,137.048,0.491,10,1,1,2,2
DB08798,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,267.068,1.674,18,2,3,2,5
DB08805,CNC(=S)NCCSCc1nc[nH]c1C,244.082,1.045,15,1,5,3,3
DB08809,O=C(O)C(Cl)Cl,127.943,0.875,6,0,1,1,1
DB08826,Cc1c(O)c(=O)ccn1C,139.063,0.399,10,1,0,1,3
DB08830,O=C1OC(C(O)CO)C(=O)C1=O,174.016,-2.597,12,1,2,2,6
DB08831,O=CCC(O)C(O)C(O)CO,164.068,-2.35,11,0,5,4,5
DB08835,CC(=O)NC(CC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,304.091,-1.6,21,0,9,5,5
DB08837,CC[N+](CC)(CC)CC,130.159,1.883,9,0,4,0,0
DB08838,NCCCCN=C(N)N,130.122,-1.001,9,0,4,3,2
DB08839,NCCc1c[nH]c2ccc(O)cc12,176.095,1.375,13,2,2,3,2
DB08840,CNC(=O)c1cccnc1,136.064,0.441,10,1,1,1,2
DB08841,NCCc1ccc(O)cc1,137.084,0.893,10,1,2,2,2
DB08842,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,203.116,-1.236,14,0,5,0,4
DB08843,Nc1nc(N)c2ncn(CCOCP(=O)(O)O)c2n1,288.074,-0.858,19,2,5,4,8
DB08844,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,168.028,-1.767,12,2,0,4,3
DB08845,O=C(O)CCC(=O)C(=O)O,146.022,-0.495,10,0,4,2,3
DB08846,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,302.006,1.313,22,4,0,4,8
DB08847,O=C(O)C1CC(O)CN1,131.058,-1.206,9,1,1,3,3
DB08848,O=C(O)C1=CCCNC1,127.063,-0.009,9,1,1,2,2
DB08891,[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,213.056,-0.194,14,1,4,1,2
DB08895,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,312.17,1.545,23,3,3,1,5
DB08908,COC(=O)/C=C/C(=O)OC,144.042,-0.111,10,0,2,0,4
DB08910,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,273.075,-0.33,20,3,1,2,5
DB08918,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,246.173,1.771,18,2,5,1,2
DB08926,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1,306.067,1.598,21,2,5,3,5
DB08939,CCOC(=O)CSCCC1NC(C(=O)O)CS1,279.06,0.788,17,1,7,2,6
DB08952,CC(C)NCC(O)COc1cccc2c1C=CC2,247.157,1.994,18,2,6,2,3
DB08960,C[N+](C)(C)CCCCCC[N+](C)(C)C,202.24,1.959,14,0,7,0,0
DB08969,FC(F)(F)COCC(F)(F)F,182.017,2.128,11,0,2,0,1
DB08979,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,260.152,1.803,19,3,3,1,3
DB08982,CCOC(=O)/C=C1\SC(N2CCCCC2)C(=O)N1C,284.119,1.408,19,2,3,0,5
DB08985,CCNCC(O)c1cccc(O)c1,181.11,1.035,13,1,4,3,3
DB08989,CCN(CC)C(=O)c1ccc(O)c(OC)c1,223.121,1.883,16,1,4,1,3
DB08991,COc1cc(C)nc(-n2nc(C)cc2OC)n1,234.112,1.296,17,2,3,0,6
DB08999,CNC(C)CC1CCCC1,141.152,2.175,10,1,3,1,1
DB09009,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,284.119,2.17,19,1,6,2,5
DB09010,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,257.118,0.814,18,1,5,2,4
DB09011,O=C(CCCl)NCc1ccccc1,197.061,1.932,13,1,4,1,1
DB09012,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21,236.091,-1.29,17,2,1,3,5
DB09028,O=c1cccc2n1CC1CNCC2C1,190.111,0.555,14,3,0,1,3
DB09055,Cc1cnc(C(=O)O)c[n+]1[O-],154.038,-0.278,11,1,1,1,3
DB09060,NC(=O)C1CCC2CN1C(=O)N2OS(=O)(=O)O,265.037,-1.525,17,2,3,2,5
DB09069,COc1ccc(CN2CCNCC2)c(OC)c1OC,266.163,1.118,19,2,5,1,5
DB09071,CCC(=O)NCC1CC1c1cccc2c1CCO2,245.142,2.251,18,3,4,1,2
DB09086,C=CCc1ccc(O)c(OC)c1,164.084,2.129,12,1,3,1,2
DB09092,CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,311.159,-2.281,22,2,6,2,9
DB09110,O=S(=O)(O)CCS,141.976,-0.196,7,0,2,2,3
DB09112,O=NO,47.001,0.142,3,0,0,1,2
DB09117,CC1OC(C)OC(C)O1,132.079,1.088,9,1,0,0,3
DB09140,O=O,31.99,0.067,2,0,0,0,2
DB09145,O,18.011,-0.825,1,0,0,0,0
DB09152,N#N,28.006,0.03,2,0,0,0,2
DB09185,CCOc1ccccc1OCC1CNCCO1,237.136,1.452,17,2,5,1,4
DB09187,CN1CCC23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,292.098,1.984,20,4,0,1,3
DB09196,Fc1ccc(OCC2CNCCO2)c2c1CCC2,251.132,1.682,18,3,3,1,3
DB09202,c1ccc(C2CC2)c(OCC2=NCCN2)c1,216.126,1.944,16,3,4,1,3
DB09203,CNCC(O)c1ccc(O)cc1,167.095,0.645,12,1,3,3,3
DB09210,NC(=O)CN1CCCC1=O,142.074,-0.906,10,1,2,1,2
DB09220,O=C(NCCO[N+](=O)[O-])c1cccnc1,211.059,0.02,15,1,5,1,5
DB09242,COc1nc(C)nc(Cl)c1NC1=NCCN1,241.073,0.818,16,2,2,2,6
DB09243,NNc1ccc(C(N)=O)nn1,153.065,-1.139,11,1,2,3,5
DB09245,Cc1cccc(N2CC(CO)OC2=O)c1,207.09,1.313,15,2,2,1,3
DB09247,CC(C)NNC(=O)COc1ccc(Cl)cc1,242.082,1.748,16,1,5,2,3
DB09248,CC(NN)c1ccccc1,136.1,1.211,10,1,2,2,2
DB09249,CCCCCCC(C)NN,144.163,1.809,10,0,6,2,2
DB09250,CC(Cc1ccccc1)NN,150.116,1.081,11,1,3,2,2
DB09251,CC(COc1ccccc1)NN,166.111,0.917,12,1,4,2,3
DB09252,CC(C)(C)C(=O)NNCc1ccccc1,206.142,1.853,15,1,3,2,2
DB09253,CC(CCc1ccc2c(c1)OCO2)NN,208.121,1.2,15,2,4,2,4
DB09254,NC(=O)CN1Cc2ccccc2OC1=O,206.069,0.486,15,2,2,1,3
DB09256,O=c1[nH]c(=O)n(C2CCCO2)cc1F,200.06,-0.015,14,2,1,1,4
DB09257,O=c1cc(O)c(Cl)c[nH]1,144.993,0.734,9,1,0,2,2
DB09269,O=C(O)Cc1ccccc1,136.052,1.314,10,1,2,1,1
DB09273,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,266.102,-1.193,19,3,2,0,8
DB09282,CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,242.102,-1.685,17,2,3,0,7
DB09283,CCN(CC)c1cc(C)nc2ncnn12,205.133,1.279,15,2,3,0,5
DB09284,CCN(CC)CCn1c(-c2ccccc2)noc1=N,260.164,1.964,19,2,6,1,5
DB09288,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,264.147,1.892,19,1,6,1,4
DB09306,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,255.137,1.898,19,4,1,0,4
DB09324,CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,233.036,-0.795,15,2,1,1,4
DB09326,[13NH3],16.029,0.162,1,0,0,1,1
DB09343,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,242.057,0.29,16,2,2,3,3
DB09348,O=C1CCO1,72.021,-0.067,5,1,0,0,2
DB09352,CC(N)Cc1ccc(O)cc1,151.1,1.282,11,1,2,2,2
DB09355,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,276.057,1.387,19,2,3,2,4
DB09357,CC(C)(CO)C(O)C(=O)NCCCO,205.131,-1.136,14,0,6,4,4
DB09394,O=P(O)(O)O,97.977,-0.929,5,0,0,3,1
DB09401,OC1COC2C(O)COC12,146.058,-1.494,10,2,0,2,4
DB09459,O=C(O)C(O)C(O)C(=O)O,150.016,-2.123,10,0,3,4,4
DB09462,OCC(O)CO,92.047,-1.668,6,0,2,3,3
DB09499,O=S(O)(O)=S,113.945,-0.321,5,0,0,2,2
DB09502,O=CC([18F])C(O)C(O)C(O)CO,181.062,-2.402,12,0,5,4,5
DB09510,N[13C](N)=O,61.036,-0.976,4,0,0,2,1
DB09513,N[14C](N)=O,62.036,-0.976,4,0,0,2,1
DB09516,COc1ccc(O)cc1,124.052,1.401,9,1,1,1,2
DB09526,Oc1ccc(O)cc1,110.037,1.098,8,1,0,2,2
DB09543,COC(=O)c1ccccc1O,152.047,1.179,11,1,1,1,3
DB09563,C[N+](C)([11CH3])CCO,103.118,-0.315,7,0,2,1,1
DB09571,CNC(C)Cc1ccccc1,149.12,1.837,11,1,3,1,1
DB11072,F,20.006,0.153,1,0,0,0,0
DB11085,Oc1cccc(O)c1,110.037,1.098,8,1,0,2,2
DB11091,OO,34.005,0.017,2,0,0,2,2
DB11100,NC(=O)NC1NC(=O)NC1=O,158.044,-2.18,11,1,1,4,3
DB11102,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,223.084,0.524,16,1,4,3,3
DB11109,ClCl,69.938,1.379,2,0,0,0,0
DB11115,O=S(=O)([O-])c1ccc2[nH+]c(-c3ccccc3)[nH]c2c1,274.041,1.553,19,3,2,1,3
DB11123,[O-]Cl,50.964,-0.5,2,0,0,0,1
DB11132,O=[Si]=O,59.967,-0.618,3,0,0,0,2
DB11145,Oc1cccc2cccnc12,145.053,1.94,11,2,0,1,2
DB11148,CCCCOC(=O)c1ccc(N)cc1,193.11,2.226,14,1,4,1,3
DB11157,O=C1c2c(O)cccc2Cc2cccc(O)c21,226.063,2.233,17,3,0,2,3
DB11185,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,308.035,1.878,21,2,4,2,5
DB11192,O=C(O)C(O)C(O)CO,136.037,-2.215,9,0,3,4,4
DB11217,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,272.09,-1.429,19,2,3,5,7
DB11235,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,286.179,2.053,21,2,7,0,5
DB11268,O=Cc1ccc(O)c(O)c1,138.032,0.91,10,1,1,2,3
DB11278,CC(C(O)c1ccccc1)N(C)C,179.131,1.67,13,1,3,1,2
