ChEMBL ID,Smiles
CHEMBL1200479,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1.Cl
CHEMBL1661,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
CHEMBL1339,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl
CHEMBL437,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
CHEMBL600325,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O
CHEMBL1693,CCN(CC)C(C)C(=O)c1ccccc1.Cl
CHEMBL880,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
CHEMBL1200618,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
CHEMBL1410743,CC1OC(C)OC(C)O1
CHEMBL4208229,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
CHEMBL1102,CCC1(c2ccccc2)CCC(=O)NC1=O
CHEMBL1201089,CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CHEMBL3989523,N=C(N)NCc1cccc([123I])c1.N=C(N)NCc1cccc([123I])c1.O=S(=O)(O)O
CHEMBL566752,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1
CHEMBL3137312,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C
CHEMBL869,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
CHEMBL1200437,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CHEMBL169901,N=C(N)N1CCc2ccccc2C1
CHEMBL1528134,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl
CHEMBL1073,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
CHEMBL3304486,CN(C)CC(C)(C)OC(=O)C(O)(c1ccccc1)c1ccccc1
CHEMBL1200893,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl
CHEMBL4297223,O.O.O.O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1.O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1.O=S(=O)(O)O
CHEMBL61006,CC(N)C(O)c1ccccc1
CHEMBL1200497,CC(O)C(=O)O.CN1CCN(C(c2ccccc2)c2ccccc2)CC1
CHEMBL3989567,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+]
CHEMBL3989403,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1.O.O.[Na+]
CHEMBL1983268,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1
CHEMBL1201266,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1
CHEMBL1180003,CCCCCCCCCCCCCC[N+](C)(C)C
CHEMBL65375,Cl.N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl
CHEMBL1618102,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21
CHEMBL1834657,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O
CHEMBL1201121,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-].[K+]
CHEMBL360055,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC
CHEMBL3989663,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O.O
CHEMBL1059,CC(C)C[C@H](CN)CC(=O)O
CHEMBL1097279,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+]
CHEMBL3351077,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1
CHEMBL3989923,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Mg+2]
CHEMBL2105704,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O
CHEMBL1168,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21
CHEMBL1337,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
CHEMBL46469,O=C1c2c(O)cccc2Cc2cccc(O)c21
CHEMBL1373254,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O
CHEMBL799,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
CHEMBL2105637,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F
CHEMBL5095048,CC(N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.NC(CC(=O)O)C(=O)O.O=S(=O)(O)O
CHEMBL5095505,CC(N)Cc1ccccc1.C[C@H](N)Cc1ccccc1.C[C@H](N)Cc1ccccc1
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
CHEMBL2103854,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1
CHEMBL2105708,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl
CHEMBL2048484,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1
CHEMBL3545110,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1
CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
CHEMBL1601,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12
CHEMBL2105689,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1
CHEMBL2106076,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1.O=S(=O)(O)O
CHEMBL4585668,CS(=O)(=O)c1ccc(Oc2cc(F)cc(C#N)c2)c2c1[C@H](O)[C@H](F)[C@@H]2F
CHEMBL1037,N=C(N)NCC1COC2(CCCCC2)O1
CHEMBL1615350,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21
CHEMBL1201227,OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1
CHEMBL550,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
CHEMBL1200485,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
CHEMBL1760,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
CHEMBL328560,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1
CHEMBL570,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
CHEMBL1616,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
CHEMBL564085,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
CHEMBL1200932,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I
CHEMBL3989520,NCCc1c[nH]cn1.O=P(O)(O)O.O=P(O)(O)O
CHEMBL1086440,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1
CHEMBL2107168,O.O.O.O.O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].[K+].[Na+]
CHEMBL1201132,Cl.Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314
CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
CHEMBL2107213,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12.O=C(O)C(O)C(O)C(=O)O
CHEMBL277062,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1
CHEMBL1200384,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL108545,COC(=O)c1ccccc1O
CHEMBL1200432,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1.Cl
CHEMBL1237122,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1
CHEMBL2218877,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O
CHEMBL1201336,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
CHEMBL492,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
CHEMBL2107387,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
CHEMBL1615487,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
CHEMBL3989754,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1.O.O.[Na+]
CHEMBL1200804,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+]
CHEMBL573,O=C(O)c1cccnc1
CHEMBL1293,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1
CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
CHEMBL1200883,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1.[Br-]
CHEMBL660,NC12CC3CC(CC(C3)C1)C2
CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2
CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21
CHEMBL245807,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1200798,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
CHEMBL1200453,CCCCCCCCCCCCCCCCCCCCCCO
CHEMBL1467,Oc1ncnc2[nH]ncc12
CHEMBL1040,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12
CHEMBL1577,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
CHEMBL1111,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O
CHEMBL139367,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
CHEMBL1530428,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200914,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl
CHEMBL1256842,CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O
CHEMBL1200468,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1
CHEMBL312448,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
CHEMBL2062335,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O
CHEMBL29411,Cc1ccc(C(C)C)c(O)c1
CHEMBL1200821,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1
CHEMBL1201225,II
CHEMBL607710,NC(=O)OCC(O)COc1ccc(Cl)cc1
CHEMBL563,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
CHEMBL1200446,CN(C)CCN(Cc1ccccc1)c1ccccn1.Cl
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
CHEMBL1436,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1
CHEMBL57,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1
CHEMBL1200935,Br.NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1
CHEMBL1237055,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5.Cl
CHEMBL1200912,CC(C)(N)Cc1ccccc1.Cl
CHEMBL135400,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
CHEMBL1200781,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21
CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
CHEMBL10878,COc1ccc2cccc(CCNC(C)=O)c2c1
CHEMBL953,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
CHEMBL859,Oc1nc(O)c2cn[nH]c2n1
CHEMBL1393,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
CHEMBL181,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1
CHEMBL692,OCC(O)CO
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
CHEMBL1200398,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1.O=[N+]([O-])O
CHEMBL1200410,CNNCc1ccc(C(=O)NC(C)C)cc1.Cl
CHEMBL797,CN1C(=O)CC(c2ccccc2)C1=O
CHEMBL1187417,CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
CHEMBL773,NCC(=O)O
CHEMBL1677,Cl.Nc1c2c(nc3ccccc13)CCCC2
CHEMBL593,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
CHEMBL1540,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1
CHEMBL38827,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1
CHEMBL3183453,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+]
CHEMBL464,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C
CHEMBL1201119,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]
CHEMBL580,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
CHEMBL1533310,Cl.Cl.NCCc1c[nH]cn1
CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
CHEMBL1201005,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+]
CHEMBL1200648,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](O)[C@@H](N6CCOCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(C)=O)CCCC1.[Br-]
CHEMBL1770,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1
CHEMBL590,CC1=CC(=O)c2ccccc2C1=O
CHEMBL3184437,OCc1ccc(Cl)cc1Cl
CHEMBL14,C[N+](C)(C)CCOC(N)=O.[Cl-]
CHEMBL1449676,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
CHEMBL850,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
CHEMBL1200756,Cc1ncc(CO)c(CO)c1O.Cl
CHEMBL762,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
CHEMBL404,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
CHEMBL1357648,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O
CHEMBL2355456,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
CHEMBL24147,Oc1cccc(O)c1
CHEMBL1522,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
CHEMBL1082607,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O
CHEMBL398440,Cc1cc(O)cc(C)c1Cl
CHEMBL1200971,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
CHEMBL354541,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1
CHEMBL1744447,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2]
CHEMBL218650,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1
CHEMBL1200459,O=P([O-])([O-])O.[K+].[K+]
CHEMBL17,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
CHEMBL3989514,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl.O.O.O
CHEMBL557555,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O
CHEMBL1322884,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
CHEMBL267936,CNC1(C)C2CCC(C2)C1(C)C
CHEMBL1402684,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1
CHEMBL1237099,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC.[Cl-].[Cl-]
CHEMBL1644694,[Br-].[Na+]
CHEMBL1201130,C[N+](C)(C)CC(=O)O.[Cl-]
CHEMBL1201018,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O
CHEMBL1201731,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1
CHEMBL1200545,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1200375,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+]
CHEMBL529,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL220492,CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1
CHEMBL522038,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1
CHEMBL1201071,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=P(O)(O)O
CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL1201019,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+]
CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
CHEMBL1200467,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL1098,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
CHEMBL3989857,O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Mg+2]
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
CHEMBL2106627,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.Cl
CHEMBL1356,O=C([O-])c1ccccc1.[Na+]
CHEMBL446061,OCCN(CCO)CCO
CHEMBL1075,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2
CHEMBL2106829,Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl
CHEMBL3989507,O.O.O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+]
CHEMBL1079604,Cc1cc(C)cc(OCC2CNC(=O)O2)c1
CHEMBL294199,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O
CHEMBL12713,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
CHEMBL1200714,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
CHEMBL1200877,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C
CHEMBL2105717,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
CHEMBL516,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL1082407,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F
CHEMBL1089221,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12
CHEMBL53292,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1
CHEMBL2106574,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1.Cl
CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
CHEMBL1909283,CC(NN)c1ccccc1
CHEMBL1200418,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl
CHEMBL1463345,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1
